date,sku,units_sold
2025-12-16,SKU013,4
2025-12-16,SKU014,5
2025-12-16,SKU015,8
2025-12-16,SKU016,4
2025-12-16,SKU017,18
2025-12-16,SKU018,10
2025-12-16,SKU019,7
2025-12-16,SKU020,7
2025-12-17,SKU001,14
2025-12-17,SKU002,11
2025-12-17,SKU003,20
2025-12-17,SKU004,9
2025-12-17,SKU005,6
2025-12-17,SKU006,13
2025-12-17,SKU007,9
2025-12-17,SKU008,11
2025-12-17,SKU009,7
2025-12-17,SKU010,12
2025-12-17,SKU011,6
2025-12-17,SKU012,8
2025-12-17,SKU013,4
2025-12-17,SKU014,6
2025-12-17,SKU015,7
2025-12-17,SKU016,4
2025-12-17,SKU017,15
2025-12-17,SKU018,8
2025-12-17,SKU019,7
2025-12-17,SKU020,8
2025-12-18,SKU001,15
2025-12-18,SKU002,13
2025-12-18,SKU003,17
2025-12-18,SKU004,11
2025-12-18,SKU005,8
2025-12-18,SKU006,10
2025-12-18,SKU007,7
2025-12-18,SKU008,15
2025-12-18,SKU009,8
2025-12-18,SKU010,11
2025-12-18,SKU011,7
2025-12-18,SKU012,7
2025-12-18,SKU013,4
2025-12-18,SKU014,6
2025-12-18,SKU015,8
2025-12-18,SKU016,4
2025-12-18,SKU017,15
2025-12-18,SKU018,11
2025-12-18,SKU019,7
2025-12-18,SKU020,8
2025-12-19,SKU001,15
2025-12-19,SKU002,13
2025-12-19,SKU003,17
2025-12-19,SKU004,10
2025-12-19,SKU005,8
2025-12-19,SKU006,18
2025-12-19,SKU007,9
2025-12-19,SKU008,17
2025-12-19,SKU009,13
2025-12-19,SKU010,11
2025-12-19,SKU011,8
2025-12-19,SKU012,8
2025-12-19,SKU013,7
2025-12-19,SKU014,9
2025-12-19,SKU015,7
2025-12-19,SKU016,5
2025-12-19,SKU017,20
2025-12-19,SKU018,9
2025-12-19,SKU019,8
2025-12-19,SKU020,12
2025-12-20,SKU001,18
2025-12-20,SKU002,13
2025-12-20,SKU003,22
2025-12-20,SKU004,14
2025-12-20,SKU005,10
2025-12-20,SKU006,14
2025-12-20,SKU007,11
2025-12-20,SKU008,18
2025-12-20,SKU009,13
2025-12-20,SKU010,13
2025-12-20,SKU011,7
2025-12-20,SKU012,10
2025-12-20,SKU013,6
2025-12-20,SKU014,9
2025-12-20,SKU015,8
2025-12-20,SKU016,5
2025-12-20,SKU017,22
2025-12-20,SKU018,11
2025-12-20,SKU019,8
2025-12-20,SKU020,10
2025-12-21,SKU001,19
2025-12-21,SKU002,16
2025-12-21,SKU003,26
2025-12-21,SKU004,13
2025-12-21,SKU005,9
2025-12-21,SKU006,17
2025-12-21,SKU007,11
2025-12-21,SKU008,18
2025-12-21,SKU009,13
2025-12-21,SKU010,14
2025-12-21,SKU011,7
2025-12-21,SKU012,8
2025-12-21,SKU013,6
2025-12-21,SKU014,6
2025-12-21,SKU015,9
2025-12-21,SKU016,5
2025-12-21,SKU017,16
2025-12-21,SKU018,12
2025-12-21,SKU019,7
2025-12-21,SKU020,10
2025-12-22,SKU001,18
2025-12-22,SKU002,9
2025-12-22,SKU003,21
2025-12-22,SKU004,8
2025-12-22,SKU005,5
2025-12-22,SKU006,13
2025-12-22,SKU007,7
2025-12-22,SKU008,15
2025-12-22,SKU009,11
2025-12-22,SKU010,10
2025-12-22,SKU011,7
2025-12-22,SKU012,9
2025-12-22,SKU013,4
2025-12-22,SKU014,5
2025-12-22,SKU015,8
2025-12-22,SKU016,3
2025-12-22,SKU017,16
2025-12-22,SKU018,9
2025-12-22,SKU019,8
2025-12-22,SKU020,7
2025-12-23,SKU001,13
2025-12-23,SKU002,8
2025-12-23,SKU003,14
2025-12-23,SKU004,8
2025-12-23,SKU005,6
2025-12-23,SKU006,10
2025-12-23,SKU007,7
2025-12-23,SKU008,13
2025-12-23,SKU009,9
2025-12-23,SKU010,9
2025-12-23,SKU011,6
2025-12-23,SKU012,7
2025-12-23,SKU013,4
2025-12-23,SKU014,5
2025-12-23,SKU015,7
2025-12-23,SKU016,3
2025-12-23,SKU017,16
2025-12-23,SKU018,9
2025-12-23,SKU019,7
2025-12-23,SKU020,10
2025-12-24,SKU001,12
2025-12-24,SKU002,9
2025-12-24,SKU003,20
2025-12-24,SKU004,10
2025-12-24,SKU005,7
2025-12-24,SKU006,13
2025-12-24,SKU007,8
2025-12-24,SKU008,11
2025-12-24,SKU009,7
2025-12-24,SKU010,10
2025-12-24,SKU011,6
2025-12-24,SKU012,8
2025-12-24,SKU013,4
2025-12-24,SKU014,5
2025-12-24,SKU015,8
2025-12-24,SKU016,3
2025-12-24,SKU017,20
2025-12-24,SKU018,10
2025-12-24,SKU019,6
2025-12-24,SKU020,8
2025-12-25,SKU001,17
2025-12-25,SKU002,10
2025-12-25,SKU003,17
2025-12-25,SKU004,7
2025-12-25,SKU005,8
2025-12-25,SKU006,10
2025-12-25,SKU007,10
2025-12-25,SKU008,13
2025-12-25,SKU009,12
2025-12-25,SKU010,12
2025-12-25,SKU011,6
2025-12-25,SKU012,8
2025-12-25,SKU013,6
2025-12-25,SKU014,6
2025-12-25,SKU015,5
2025-12-25,SKU016,3
2025-12-25,SKU017,19
2025-12-25,SKU018,8
2025-12-25,SKU019,9
2025-12-25,SKU020,6
2025-12-26,SKU001,23
2025-12-26,SKU002,13
2025-12-26,SKU003,23
2025-12-26,SKU004,14
2025-12-26,SKU005,8
2025-12-26,SKU006,14
2025-12-26,SKU007,11
2025-12-26,SKU008,18
2025-12-26,SKU009,12
2025-12-26,SKU010,10
2025-12-26,SKU011,8
2025-12-26,SKU012,11
2025-12-26,SKU013,5
2025-12-26,SKU014,7
2025-12-26,SKU015,7
2025-12-26,SKU016,4
2025-12-26,SKU017,21
2025-12-26,SKU018,10
2025-12-26,SKU019,8
2025-12-26,SKU020,11
2025-12-27,SKU001,23
2025-12-27,SKU002,12
2025-12-27,SKU003,24
2025-12-27,SKU004,11
2025-12-27,SKU005,8
2025-12-27,SKU006,16
2025-12-27,SKU007,10
2025-12-27,SKU008,15
2025-12-27,SKU009,15
2025-12-27,SKU010,12
2025-12-27,SKU011,7
2025-12-27,SKU012,11
2025-12-27,SKU013,4
2025-12-27,SKU014,8
2025-12-27,SKU015,9
2025-12-27,SKU016,3
2025-12-27,SKU017,20
2025-12-27,SKU018,14
2025-12-27,SKU019,10
2025-12-27,SKU020,10
2025-12-28,SKU001,23
2025-12-28,SKU002,15
2025-12-28,SKU003,25
2025-12-28,SKU004,12
2025-12-28,SKU005,10
2025-12-28,SKU006,16
2025-12-28,SKU007,8
2025-12-28,SKU008,13
2025-12-28,SKU009,14
2025-12-28,SKU010,14
2025-12-28,SKU011,8
2025-12-28,SKU012,10
2025-12-28,SKU013,7
2025-12-28,SKU014,9
2025-12-28,SKU015,8
2025-12-28,SKU016,4
2025-12-28,SKU017,23
2025-12-28,SKU018,13
2025-12-28,SKU019,7
2025-12-28,SKU020,10
2025-12-29,SKU001,19
2025-12-29,SKU002,10
2025-12-29,SKU003,15
2025-12-29,SKU004,7
2025-12-29,SKU005,6
2025-12-29,SKU006,14
2025-12-29,SKU007,8
2025-12-29,SKU008,11
2025-12-29,SKU009,10
2025-12-29,SKU010,10
2025-12-29,SKU011,7
2025-12-29,SKU012,7
2025-12-29,SKU013,5
2025-12-29,SKU014,6
2025-12-29,SKU015,6
2025-12-29,SKU016,4
2025-12-29,SKU017,18
2025-12-29,SKU018,8
2025-12-29,SKU019,6
2025-12-29,SKU020,10
2025-12-30,SKU001,15
2025-12-30,SKU002,13
2025-12-30,SKU003,18
2025-12-30,SKU004,9
2025-12-30,SKU005,7
2025-12-30,SKU006,13
2025-12-30,SKU007,9
2025-12-30,SKU008,15
2025-12-30,SKU009,10
2025-12-30,SKU010,8
2025-12-30,SKU011,5
2025-12-30,SKU012,6
2025-12-30,SKU013,4
2025-12-30,SKU014,6
2025-12-30,SKU015,6
2025-12-30,SKU016,4
2025-12-30,SKU017,19
2025-12-30,SKU018,8
2025-12-30,SKU019,8
2025-12-30,SKU020,10
2025-12-31,SKU001,17
2025-12-31,SKU002,11
2025-12-31,SKU003,16
2025-12-31,SKU004,10
2025-12-31,SKU005,7
2025-12-31,SKU006,14
2025-12-31,SKU007,9
2025-12-31,SKU008,17
2025-12-31,SKU009,7
2025-12-31,SKU010,13
2025-12-31,SKU011,6
2025-12-31,SKU012,10
2025-12-31,SKU013,4
2025-12-31,SKU014,6
2025-12-31,SKU015,7
2025-12-31,SKU016,3
2025-12-31,SKU017,19
2025-12-31,SKU018,11
2025-12-31,SKU019,6
2025-12-31,SKU020,7
